city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Boituva,3507001.0,2020-04-10,15,60997.0,False,False,4,6.5577,2020-04-10,0.0,0,1,0,5,city,SP
Botucatu,3507506.0,2020-04-10,15,146497.0,False,False,15,10.23912,2020-04-10,0.0667,1,0,0,7,city,SP
Bragança Paulista,3507605.0,2020-04-10,15,168668.0,False,False,26,15.4149,2020-04-10,0.1538,4,10,1,4,city,SP
Brodowski,3507803.0,2020-04-10,15,24939.0,False,False,2,8.01957,2020-04-10,0.0,0,0,0,12,city,SP
Caçapava,3508504.0,2020-04-10,15,94263.0,False,False,3,3.18258,2020-04-10,0.0,0,0,0,3,city,SP
Cachoeira Paulista,3508603.0,2020-04-10,15,33327.0,False,False,1,3.00057,2020-04-10,0.0,0,0,0,11,city,SP
Caieiras,3509007.0,2020-04-10,15,101470.0,False,False,32,31.53641,2020-04-10,0.125,4,1,0,17,city,SP
Cajamar,3509205.0,2020-04-10,15,76801.0,False,False,5,6.51033,2020-04-10,0.2,1,2,1,12,city,SP
Campinas,3509502.0,2020-04-10,15,1204073.0,False,False,100,8.30514,2020-04-10,0.05,5,17,0,24,city,SP
Caraguatatuba,3510500.0,2020-04-10,15,121532.0,False,False,2,1.64566,2020-04-10,0.5,1,0,0,5,city,SP
Carapicuíba,3510609.0,2020-04-10,15,400927.0,False,False,29,7.23324,2020-04-10,0.069,2,4,0,28,city,SP
Catanduva,3511102.0,2020-04-10,15,121862.0,False,False,3,2.4618,2020-04-10,0.6667,2,2,1,4,city,SP
Cedral,3511300.0,2020-04-10,15,9237.0,False,False,1,10.82603,2020-04-10,0.0,0,0,0,7,city,SP
Cotia,3513009.0,2020-04-10,15,249210.0,False,False,53,21.2672,2020-04-10,0.0566,3,7,0,24,city,SP
Cravinhos,3513108.0,2020-04-10,15,35292.0,False,False,2,5.66701,2020-04-10,0.5,1,0,0,8,city,SP
Cubatão,3513504.0,2020-04-10,15,130705.0,False,False,2,1.53016,2020-04-10,0.0,0,2,0,1,city,SP
Diadema,3513801.0,2020-04-10,15,423884.0,False,False,59,13.9189,2020-04-10,0.0169,1,4,0,15,city,SP
Dracena,3514403.0,2020-04-10,15,46793.0,False,False,1,2.13707,2020-04-10,1.0,1,0,0,9,city,SP
Eldorado,3514809.0,2020-04-10,15,15494.0,False,False,1,6.45411,2020-04-10,0.0,0,0,0,2,city,SP
Embu das Artes,3515004.0,2020-04-10,15,273726.0,False,False,33,12.05585,2020-04-10,0.0606,2,6,1,17,city,SP
