city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Tibau,2411056.0,2020-03-30,14,4106.0,False,False,1,24.3546,2020-03-30,0.0,0,0,0,3,city,RN
,24.0,2020-03-30,14,3506853.0,False,False,77,2.1957,2020-03-30,0.013,1,9,0,19,state,RN
Jaru,1100114.0,2020-03-30,14,51775.0,False,False,1,1.93143,2020-03-30,0.0,0,1,0,1,city,RO
Ji-Paraná,1100122.0,2020-03-30,14,128969.0,False,False,1,0.77538,2020-03-30,0.0,0,0,0,11,city,RO
Porto Velho,1100205.0,2020-03-30,14,529544.0,False,False,6,1.13305,2020-03-30,0.1667,1,1,1,10,city,RO
,11.0,2020-03-30,14,1777225.0,False,False,8,0.45014,2020-03-30,0.125,1,2,1,11,state,RO
Boa Vista,1400100.0,2020-03-30,14,399213.0,False,False,13,3.25641,2020-03-30,0.0,0,0,0,10,city,RR
Bonfim,1400159.0,2020-03-30,14,12409.0,False,False,3,24.176,2020-03-30,0.0,0,0,0,7,city,RR
,14.0,2020-03-30,14,605761.0,False,False,16,2.64131,2020-03-30,0.0,0,0,0,10,state,RR
Alvorada,4300604.0,2020-03-30,14,210305.0,False,False,2,0.951,2020-03-30,0.0,0,0,0,12,city,RS
Anta Gorda,4300703.0,2020-03-30,14,5981.0,False,False,2,33.43922,2020-03-30,0.0,0,0,0,7,city,RS
Bagé,4301602.0,2020-03-30,14,121143.0,False,False,15,12.38206,2020-03-30,0.0,0,6,0,12,city,RS
Bento Gonçalves,4302105.0,2020-03-30,14,120454.0,False,False,2,1.66038,2020-03-30,0.0,0,0,0,11,city,RS
Cachoeira do Sul,4303004.0,2020-03-30,14,82201.0,False,False,1,1.21653,2020-03-30,0.0,0,0,0,4,city,RS
Camaquã,4303509.0,2020-03-30,14,66261.0,False,False,0,,2020-03-30,0.0,0,0,0,7,city,RS
Campo Bom,4303905.0,2020-03-30,14,66712.0,False,False,2,2.99796,2020-03-30,0.0,0,0,0,21,city,RS
Canguçu,4304507.0,2020-03-30,14,56045.0,False,False,1,1.78428,2020-03-30,0.0,0,0,0,3,city,RS
Canoas,4304606.0,2020-03-30,14,346616.0,False,False,8,2.30803,2020-03-30,0.0,0,1,0,10,city,RS
Capão da Canoa,4304630.0,2020-03-30,14,53049.0,False,False,2,3.7701,2020-03-30,0.0,0,0,0,8,city,RS
Carlos Barbosa,4304804.0,2020-03-30,14,29833.0,False,False,1,3.35199,2020-03-30,0.0,0,0,0,10,city,RS
Caxias do Sul,4305108.0,2020-03-30,14,510906.0,False,False,13,2.5445,2020-03-30,0.0,0,7,0,19,city,RS
Cerro Grande do Sul,4305173.0,2020-03-30,14,12239.0,False,False,1,8.1706,2020-03-30,0.0,0,0,0,6,city,RS
Charqueadas,4305355.0,2020-03-30,14,40789.0,False,False,1,2.45164,2020-03-30,0.0,0,0,0,10,city,RS
Cruzeiro do Sul,4306205.0,2020-03-30,14,12348.0,False,False,1,8.09848,2020-03-30,0.0,0,0,0,8,city,RS
Dois Irmãos,4306403.0,2020-03-30,14,32671.0,False,False,1,3.06082,2020-03-30,0.0,0,0,0,10,city,RS
Dom Pedrito,4306601.0,2020-03-30,14,38461.0,False,False,1,2.60004,2020-03-30,0.0,0,0,0,6,city,RS
Eldorado do Sul,4306767.0,2020-03-30,14,41285.0,False,False,1,2.42219,2020-03-30,0.0,0,0,0,10,city,RS
Erechim,4307005.0,2020-03-30,14,105862.0,False,False,3,2.83388,2020-03-30,0.0,0,0,0,12,city,RS
Estância Velha,4307609.0,2020-03-30,14,50022.0,False,False,2,3.99824,2020-03-30,0.0,0,0,0,9,city,RS
Estrela,4307807.0,2020-03-30,14,34116.0,False,False,1,2.93118,2020-03-30,0.0,0,0,0,10,city,RS
Farroupilha,4307906.0,2020-03-30,14,72331.0,False,False,1,1.38253,2020-03-30,0.0,0,0,0,12,city,RS
Garibaldi,4308607.0,2020-03-30,14,35070.0,False,False,1,2.85144,2020-03-30,0.0,0,0,0,7,city,RS
Gravataí,4309209.0,2020-03-30,14,281519.0,False,False,1,0.35522,2020-03-30,0.0,0,0,0,6,city,RS
Ivoti,4310801.0,2020-03-30,14,24293.0,False,False,3,12.34924,2020-03-30,0.3333,1,0,1,11,city,RS
Lajeado,4311403.0,2020-03-30,14,84014.0,False,False,5,5.95139,2020-03-30,0.0,0,0,0,10,city,RS
Marau,4311809.0,2020-03-30,14,44161.0,False,False,1,2.26444,2020-03-30,0.0,0,0,0,5,city,RS
Nova Palma,4313102.0,2020-03-30,14,6512.0,False,False,1,15.35627,2020-03-30,0.0,0,0,0,5,city,RS
Novo Hamburgo,4313409.0,2020-03-30,14,246748.0,False,False,2,0.81054,2020-03-30,0.5,1,1,1,2,city,RS
Osório,4313508.0,2020-03-30,14,45994.0,False,False,1,2.1742,2020-03-30,0.0,0,0,0,8,city,RS
Paraí,4314001.0,2020-03-30,14,7657.0,False,False,1,13.05995,2020-03-30,0.0,0,0,0,7,city,RS
