city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Teixeiras,3168507.0,2020-07-02,27,11661.0,True,False,4,34.30238,2020-07-02,0.0,0,1,0,36,city,MG
Teófilo Otoni,3168606.0,2020-07-02,27,140592.0,True,False,737,524.2119,2020-07-02,0.0421,31,0,0,72,city,MG
Timóteo,3168705.0,2020-07-02,27,89842.0,True,False,278,309.43211,2020-07-02,0.018,5,0,1,102,city,MG
Tiradentes,3168804.0,2020-07-02,27,7981.0,True,False,4,50.11903,2020-07-02,0.25,1,0,0,23,city,MG
Tiros,3168903.0,2020-07-02,27,6480.0,True,False,3,46.2963,2020-07-02,0.0,0,0,0,7,city,MG
Tocantins,3169000.0,2020-07-02,27,16659.0,True,False,37,222.10217,2020-07-02,0.0,0,0,0,41,city,MG
Toledo,3169109.0,2020-07-02,27,6258.0,True,False,17,271.65229,2020-07-02,0.1176,2,0,0,92,city,MG
Tombos,3169208.0,2020-07-02,27,8022.0,True,False,54,673.14884,2020-07-02,0.0,0,0,0,57,city,MG
Três Corações,3169307.0,2020-07-02,27,79482.0,True,False,155,195.01271,2020-07-02,0.0323,5,3,0,66,city,MG
Três Marias,3169356.0,2020-07-02,27,32356.0,True,False,48,148.34961,2020-07-02,0.0208,1,4,0,71,city,MG
Três Pontas,3169406.0,2020-07-02,27,56746.0,True,False,53,93.39865,2020-07-02,0.0189,1,0,0,76,city,MG
Tupaciguara,3169604.0,2020-07-02,27,25327.0,True,False,63,248.7464,2020-07-02,0.0317,2,4,0,70,city,MG
Turmalina,3169703.0,2020-07-02,27,19964.0,True,False,6,30.0541,2020-07-02,0.0,0,0,0,26,city,MG
Ubá,3169901.0,2020-07-02,27,115552.0,True,False,151,130.6771,2020-07-02,0.0199,3,6,0,88,city,MG
Ubaí,3170008.0,2020-07-02,27,12533.0,True,False,2,15.95787,2020-07-02,0.0,0,0,0,44,city,MG
Ubaporanga,3170057.0,2020-07-02,27,12471.0,True,False,41,328.76273,2020-07-02,0.0,0,0,0,29,city,MG
Uberaba,3170107.0,2020-07-02,27,333783.0,True,False,757,226.79405,2020-07-02,0.0357,27,17,1,105,city,MG
Uberlândia,3170206.0,2020-07-02,27,691305.0,True,False,6871,993.9173,2020-07-02,0.0125,86,436,5,108,city,MG
Unaí,3170404.0,2020-07-02,27,84378.0,True,False,417,494.20465,2020-07-02,0.0024,1,15,0,95,city,MG
