city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Jarinu,3525201.0,2020-07-01,27,30044.0,True,False,121,402.74264,2020-07-01,0.124,15,13,0,69,city,SP
Jaú,3525300.0,2020-07-01,27,150252.0,True,False,445,296.1691,2020-07-01,0.0292,13,18,0,91,city,SP
Joanópolis,3525508.0,2020-07-01,27,13220.0,True,False,5,37.82148,2020-07-01,0.0,0,1,0,85,city,SP
João Ramalho,3525607.0,2020-07-01,27,4523.0,True,False,8,176.87376,2020-07-01,0.0,0,1,0,28,city,SP
José Bonifácio,3525706.0,2020-07-01,27,37015.0,True,False,115,310.68486,2020-07-01,0.0261,3,9,0,89,city,SP
Júlio Mesquita,3525805.0,2020-07-01,27,4776.0,True,False,6,125.62814,2020-07-01,0.1667,1,0,0,27,city,SP
Jumirim,3525854.0,2020-07-01,27,3367.0,True,False,4,118.80012,2020-07-01,0.0,0,0,0,13,city,SP
Jundiaí,3525904.0,2020-07-01,27,418962.0,True,False,3759,897.21741,2020-07-01,0.0479,180,132,2,99,city,SP
Junqueirópolis,3526001.0,2020-07-01,27,20679.0,True,False,38,183.7613,2020-07-01,0.0263,1,3,0,75,city,SP
Juquiá,3526100.0,2020-07-01,27,18812.0,True,False,73,388.05018,2020-07-01,0.0137,1,1,0,69,city,SP
Juquitiba,3526209.0,2020-07-01,27,31444.0,True,False,110,349.82827,2020-07-01,0.0455,5,4,0,76,city,SP
Laranjal Paulista,3526407.0,2020-07-01,27,28516.0,True,False,74,259.50344,2020-07-01,0.027,2,8,0,85,city,SP
Lavínia,3526506.0,2020-07-01,27,11980.0,True,False,5,41.73623,2020-07-01,0.0,0,4,0,55,city,SP
Lavrinhas,3526605.0,2020-07-01,27,7260.0,True,False,10,137.74105,2020-07-01,0.1,1,0,0,69,city,SP
Leme,3526704.0,2020-07-01,27,103391.0,True,False,362,350.12719,2020-07-01,0.0276,10,40,0,79,city,SP
Lençóis Paulista,3526803.0,2020-07-01,27,68432.0,True,False,1008,1472.99509,2020-07-01,0.0188,19,40,0,93,city,SP
Limeira,3526902.0,2020-07-01,27,306114.0,True,False,921,300.8683,2020-07-01,0.0391,36,106,0,92,city,SP
Lindóia,3527009.0,2020-07-01,27,7980.0,True,False,8,100.25063,2020-07-01,0.0,0,0,0,65,city,SP
Lins,3527108.0,2020-07-01,27,78013.0,True,False,237,303.79552,2020-07-01,0.0422,10,39,1,79,city,SP
Lorena,3527207.0,2020-07-01,27,88706.0,True,False,115,129.64174,2020-07-01,0.0435,5,2,0,78,city,SP
Lourdes,3527256.0,2020-07-01,27,2289.0,True,False,1,43.6872,2020-07-01,0.0,0,0,0,19,city,SP
Louveira,3527306.0,2020-07-01,27,48885.0,True,False,222,454.12703,2020-07-01,0.0405,9,13,0,98,city,SP
Lucélia,3527405.0,2020-07-01,27,21747.0,True,False,37,170.13841,2020-07-01,0.1351,5,0,0,70,city,SP
Lucianópolis,3527504.0,2020-07-01,27,2394.0,True,False,1,41.77109,2020-07-01,0.0,0,0,0,4,city,SP
Luís Antônio,3527603.0,2020-07-01,27,14947.0,True,False,31,207.39948,2020-07-01,0.0645,2,3,0,51,city,SP
Luiziânia,3527702.0,2020-07-01,27,5790.0,True,False,4,69.08463,2020-07-01,0.0,0,1,0,26,city,SP
Lupércio,3527801.0,2020-07-01,27,4584.0,True,False,13,283.59511,2020-07-01,0.0,0,0,0,16,city,SP
Lutécia,3527900.0,2020-07-01,27,2649.0,True,False,1,37.75009,2020-07-01,0.0,0,0,0,34,city,SP
Macatuba,3528007.0,2020-07-01,27,17163.0,True,False,287,1672.20183,2020-07-01,0.007,2,13,0,80,city,SP
Macaubal,3528106.0,2020-07-01,27,8120.0,True,False,16,197.04433,2020-07-01,0.125,2,1,1,42,city,SP
Macedônia,3528205.0,2020-07-01,27,3698.0,True,False,6,162.24986,2020-07-01,0.0,0,2,0,78,city,SP
Magda,3528304.0,2020-07-01,27,3119.0,True,False,11,352.67714,2020-07-01,0.0,0,0,0,48,city,SP
Mairinque,3528403.0,2020-07-01,27,47150.0,True,False,143,303.28738,2020-07-01,0.0629,9,4,0,79,city,SP
Mairiporã,3528502.0,2020-07-01,27,100179.0,True,False,271,270.51578,2020-07-01,0.0923,25,12,0,98,city,SP
Manduri,3528601.0,2020-07-01,27,9846.0,True,False,12,121.8769,2020-07-01,0.0,0,0,0,44,city,SP
Marabá Paulista,3528700.0,2020-07-01,27,5853.0,True,False,2,34.17051,2020-07-01,0.0,0,0,0,7,city,SP
Maracaí,3528809.0,2020-07-01,27,14002.0,True,False,52,371.37552,2020-07-01,0.0,0,5,0,13,city,SP
Marapoama,3528858.0,2020-07-01,27,3031.0,True,False,4,131.96965,2020-07-01,0.0,0,0,0,57,city,SP
Mariápolis,3528908.0,2020-07-01,27,4084.0,True,False,1,24.4858,2020-07-01,0.0,0,0,0,34,city,SP
Marília,3529005.0,2020-07-01,27,238882.0,True,False,378,158.23712,2020-07-01,0.0344,13,20,1,90,city,SP
Marinópolis,3529104.0,2020-07-01,27,2112.0,True,False,1,47.34848,2020-07-01,0.0,0,0,0,25,city,SP
Martinópolis,3529203.0,2020-07-01,27,26461.0,True,False,25,94.47867,2020-07-01,0.04,1,2,0,69,city,SP
Matão,3529302.0,2020-07-01,27,83170.0,True,False,48,57.71312,2020-07-01,0.0208,1,7,0,93,city,SP
Mauá,3529401.0,2020-07-01,27,472912.0,True,False,2342,495.22956,2020-07-01,0.0636,149,65,3,108,city,SP
Mendonça,3529500.0,2020-07-01,27,5490.0,True,False,64,1165.75592,2020-07-01,0.0469,3,1,0,48,city,SP
Meridiano,3529609.0,2020-07-01,27,3836.0,True,False,11,286.75704,2020-07-01,0.0,0,0,0,55,city,SP
Mesópolis,3529658.0,2020-07-01,27,1908.0,True,False,1,52.4109,2020-07-01,0.0,0,0,0,5,city,SP
Miguelópolis,3529708.0,2020-07-01,27,22226.0,True,False,27,121.47935,2020-07-01,0.037,1,2,0,73,city,SP
Mineiros do Tietê,3529807.0,2020-07-01,27,12908.0,True,False,34,263.40254,2020-07-01,0.0294,1,1,0,76,city,SP
Miracatu,3529906.0,2020-07-01,27,19779.0,True,False,123,621.87168,2020-07-01,0.0569,7,6,0,70,city,SP
Mira Estrela,3530003.0,2020-07-01,27,3086.0,True,False,5,162.02203,2020-07-01,0.0,0,1,0,13,city,SP
Mirandópolis,3530102.0,2020-07-01,27,29564.0,True,False,78,263.83439,2020-07-01,0.0641,5,16,0,73,city,SP
Mirante do Paranapanema,3530201.0,2020-07-01,27,18259.0,True,False,14,76.67452,2020-07-01,0.0,0,0,0,37,city,SP
