city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Rio Grande da Serra,3544103.0,2020-04-09,15,50846.0,False,False,4,7.86689,2020-04-09,0.0,0,0,0,3,city,SP
Salto,3545209.0,2020-04-09,15,118663.0,False,False,3,2.52817,2020-04-09,0.0,0,1,0,3,city,SP
Salto de Pirapora,3545308.0,2020-04-09,15,45422.0,False,False,2,4.40315,2020-04-09,0.0,0,0,0,10,city,SP
Santa Branca,3546009.0,2020-04-09,15,14788.0,False,False,2,13.52448,2020-04-09,0.5,1,0,0,6,city,SP
Santa Cruz do Rio Pardo,3546405.0,2020-04-09,15,47673.0,False,False,1,2.09762,2020-04-09,0.0,0,0,0,4,city,SP
Santa Isabel,3546801.0,2020-04-09,15,57386.0,False,False,1,1.74259,2020-04-09,0.0,0,0,0,10,city,SP
Santana de Parnaíba,3547304.0,2020-04-09,15,139447.0,False,False,31,22.23067,2020-04-09,0.0,0,2,0,34,city,SP
Santo André,3547809.0,2020-04-09,15,718773.0,False,False,130,18.08638,2020-04-09,0.0231,3,17,0,25,city,SP
Santos,3548500.0,2020-04-09,15,433311.0,False,False,130,30.00155,2020-04-09,0.0308,4,21,1,11,city,SP
São Bernardo do Campo,3548708.0,2020-04-09,15,838936.0,False,False,164,19.54857,2020-04-09,0.0427,7,17,0,25,city,SP
São Caetano do Sul,3548807.0,2020-04-09,15,161127.0,False,False,59,36.61708,2020-04-09,0.0169,1,2,0,25,city,SP
São Carlos,3548906.0,2020-04-09,15,251983.0,False,False,2,0.7937,2020-04-09,0.0,0,1,0,4,city,SP
São João da Boa Vista,3549102.0,2020-04-09,15,91211.0,False,False,1,1.09636,2020-04-09,0.0,0,1,0,1,city,SP
São José do Rio Pardo,3549706.0,2020-04-09,15,54946.0,False,False,1,1.81997,2020-04-09,0.0,0,0,0,10,city,SP
São José do Rio Preto,3549805.0,2020-04-09,15,460671.0,False,False,41,8.90006,2020-04-09,0.0244,1,5,0,23,city,SP
São José dos Campos,3549904.0,2020-04-09,15,721944.0,False,False,81,11.21971,2020-04-09,0.0123,1,4,1,23,city,SP
São Manuel,3550100.0,2020-04-09,15,40954.0,False,False,3,7.32529,2020-04-09,0.3333,1,2,1,6,city,SP
São Paulo,3550308.0,2020-04-09,15,12252023.0,False,False,5477,44.70282,2020-04-09,0.0701,384,530,45,45,city,SP
São Pedro,3550407.0,2020-04-09,15,35653.0,False,False,1,2.80481,2020-04-09,0.0,0,0,0,11,city,SP
São Roque,3550605.0,2020-04-09,15,91016.0,False,False,3,3.29612,2020-04-09,0.0,0,1,0,3,city,SP
São Sebastião,3550704.0,2020-04-09,15,88980.0,False,False,4,4.49539,2020-04-09,0.25,1,1,0,16,city,SP
São Vicente,3551009.0,2020-04-09,15,365798.0,False,False,13,3.55387,2020-04-09,0.0,0,2,0,10,city,SP
Sertãozinho,3551702.0,2020-04-09,15,125815.0,False,False,2,1.58964,2020-04-09,0.0,0,1,0,2,city,SP
Sorocaba,3552205.0,2020-04-09,15,679378.0,False,False,17,2.50229,2020-04-09,0.1176,2,4,0,14,city,SP
Sumaré,3552403.0,2020-04-09,15,282441.0,False,False,2,0.70811,2020-04-09,0.0,0,0,0,3,city,SP
Suzano,3552502.0,2020-04-09,15,297637.0,False,False,24,8.06351,2020-04-09,0.0417,1,8,0,22,city,SP
Taboão da Serra,3552809.0,2020-04-09,15,289664.0,False,False,67,23.13025,2020-04-09,0.0746,5,8,1,16,city,SP
Tanabi,3553401.0,2020-04-09,15,25967.0,False,False,1,3.85104,2020-04-09,0.0,0,0,0,2,city,SP
Tatuí,3554003.0,2020-04-09,15,121766.0,False,False,2,1.64249,2020-04-09,0.0,0,0,0,15,city,SP
Taubaté,3554102.0,2020-04-09,15,314924.0,False,False,5,1.58768,2020-04-09,0.0,0,0,0,22,city,SP
Terra Roxa,3554409.0,2020-04-09,15,9370.0,False,False,1,10.67236,2020-04-09,0.0,0,0,0,5,city,SP
Valinhos,3556206.0,2020-04-09,15,129193.0,False,False,4,3.09614,2020-04-09,0.0,0,0,0,16,city,SP
Vargem Grande Paulista,3556453.0,2020-04-09,15,52597.0,False,False,5,9.50625,2020-04-09,0.6,3,0,1,22,city,SP
Vinhedo,3556701.0,2020-04-09,15,78728.0,False,False,7,8.89137,2020-04-09,0.0,0,5,0,10,city,SP
Votorantim,3557006.0,2020-04-09,15,122480.0,False,False,2,1.63292,2020-04-09,0.0,0,0,0,10,city,SP
Votuporanga,3557105.0,2020-04-09,15,94547.0,False,False,3,3.17303,2020-04-09,0.0,0,0,0,10,city,SP
,35.0,2020-04-09,15,45919049.0,False,False,7480,16.28954,2020-04-09,0.0663,496,772,68,45,state,SP
Araguaína,1702109.0,2020-04-09,15,180470.0,False,False,6,3.32465,2020-04-09,0.0,0,0,0,14,city,TO
Dianópolis,1707009.0,2020-04-09,15,22139.0,False,False,1,4.51692,2020-04-09,0.0,0,0,0,6,city,TO
Gurupi,1709500.0,2020-04-09,15,86647.0,False,False,1,1.15411,2020-04-09,0.0,0,0,0,2,city,TO
Palmas,1721000.0,2020-04-09,15,299127.0,False,False,15,5.01459,2020-04-09,0.0,0,0,0,23,city,TO
,17.0,2020-04-09,15,1572866.0,False,False,23,1.4623,2020-04-09,0.0,0,0,0,23,state,TO
Acrelândia,1200013.0,2020-04-08,15,15256.0,False,False,9,58.99318,2020-04-08,0.0,0,0,0,11,city,AC
Bujari,1200138.0,2020-04-08,15,10266.0,False,False,1,9.74089,2020-04-08,0.0,0,1,0,1,city,AC
Plácido de Castro,1200385.0,2020-04-08,15,19761.0,False,False,2,10.12095,2020-04-08,0.0,0,1,0,3,city,AC
Porto Acre,1200807.0,2020-04-08,15,18504.0,False,False,1,5.40424,2020-04-08,0.0,0,0,0,11,city,AC
Rio Branco,1200401.0,2020-04-08,15,407319.0,False,False,45,11.04785,2020-04-08,0.0444,2,6,0,23,city,AC
,12.0,2020-04-08,15,881935.0,False,False,58,6.57645,2020-04-08,0.0345,2,8,0,23,state,AC
Importados/Indefinidos,,2020-04-08,15,,False,False,6,,2020-04-08,0.1667,1,0,1,11,city,AL
Maceió,2704302.0,2020-04-08,15,1018948.0,False,False,27,2.64979,2020-04-08,0.0741,2,3,0,32,city,AL
Marechal Deodoro,2704708.0,2020-04-08,15,51901.0,False,False,2,3.85349,2020-04-08,0.0,0,0,0,6,city,AL
Palmeira dos Índios,2706307.0,2020-04-08,15,73218.0,False,False,1,1.36578,2020-04-08,0.0,0,0,0,3,city,AL
Porto Real do Colégio,2707503.0,2020-04-08,15,20066.0,False,False,1,4.98355,2020-04-08,0.0,0,0,0,15,city,AL
,27.0,2020-04-08,15,3337357.0,False,False,37,1.10866,2020-04-08,0.0811,3,3,1,32,state,AL
